collecting_method,guid,othercatalognumbers,accn_number,scientific_name,collectors,preparators,country,state_prov,county,spec_locality,verbatim_date,parts,dec_lat,dec_long,coordinateuncertaintyinmeters,age,sex
,MVZ:Bird:180538,collector number=2679,13876,Cyanocitta stelleri frontalis,Carla Cicero,,United States,California,Mendocino County,"junction of Rd. 500 and Rd. 520, Jackson Demonstration State Forest",10-Nov-03,"skin, study; tissue; tissue sample",39.35693,-123.77566,30,"adult skull, adult tail",male
,MVZ:Bird:180539,collector number=2680,13876,Cyanocitta stelleri frontalis,Carla Cicero,,United States,California,Mendocino County,"junction of Rd. 500 and Rd. 520, Jackson Demonstration State Forest",10-Nov-03,"skin, study; tissue; tissue sample",39.35693,-123.77566,30,"adult skull, adult tail",female
,MVZ:Bird:180540,collector number=2681,13876,Cyanocitta stelleri frontalis,Carla Cicero,,United States,California,Mendocino County,"junction of Rd. 500 and Rd. 520, Jackson Demonstration State Forest",10-Nov-03,"skin, study; tissue",39.35693,-123.77566,30,adult skull,female
,MVZ:Bird:180541,collector number=2682,13876,Cyanocitta stelleri frontalis,Carla Cicero,,United States,California,Mendocino County,"junction of Rd. 500 and Rd. 520, Jackson Demonstration State Forest",10-Nov-03,"skin, study; tissue",39.35693,-123.77566,30,adult skull,male
,MVZ:Bird:180542,collector number=2683,13876,Cyanocitta stelleri frontalis,Carla Cicero,,United States,California,Mendocino County,"junction of Rd. 500 and Rd. 520, Jackson Demonstration State Forest",10-Nov-03,"skin, study; tissue",39.35739,-123.75047,30,adult skull,male
,MVZ:Bird:180543,collector number=2684,13876,Cyanocitta stelleri frontalis,Carla Cicero,,United States,California,Mendocino County,"junction of Rd. 500 and Rd. 520, Jackson Demonstration State Forest",10-Nov-03,"skin, study; tissue",39.35739,-123.75047,30,adult skull,male
,MVZ:Bird:180544,collector number=2688,13876,Cyanocitta stelleri frontalis,Carla Cicero,,United States,California,Mendocino County,"junction of Rd. 500 and Rd. 520, Jackson Demonstration State Forest",11-Nov-03,"skin, study; tissue",39.35739,-123.75047,30,"adult skull, adult tail",female
,MVZ:Bird:180545,collector number=2689,13876,Cyanocitta stelleri frontalis,Carla Cicero,,United States,California,Mendocino County,"junction of Rd. 500 and Rd. 520, Jackson Demonstration State Forest",11-Nov-03,"skin, study; tissue",39.35739,-123.75047,30,"adult skull, adult tail",male
,MVZ:Bird:180546,collector number=2686,13876,Sitta pygmaea pygmaea,Carla Cicero,,United States,California,Mendocino County,"junction of Rd. 500 and Rd. 520, Jackson Demonstration State Forest",10-Nov-03,"skin, study; tissue",39.35739,-123.75047,30,adult skull,female
,MVZ:Bird:180547,collector number=2687,13876,Sitta pygmaea pygmaea,Carla Cicero,,United States,California,Mendocino County,"junction of Rd. 500 and Rd. 520, Jackson Demonstration State Forest",10-Nov-03,"skin, study; syrinx; tissue; tissue sample",39.35739,-123.75047,30,adult skull,male
,MVZ:Bird:180630,collector number=2676,13878,Pica hudsonia,Carla Cicero,,United States,California,Siskiyou County,"Hwy. 97, ca. 3 mi S of Dorris",19-Oct-03,"skin, study; tissue; tissue sample",41.92058,-121.9464,30,adult skull,female
,MVZ:Bird:180632,"collector number=2051, LWH: Lindsay Wildlife Hospital=LWH 01-2051",13559,Selasphorus rufus,F. Gary Stiles,,United States,California,Contra Costa County,"523 El Pintado Rd., Danville",19-May-01,"skin, study; tissue; tissue sample; tissue sample",37.8337325,-121.9991307,31,,male
,MVZ:Bird:180633,collector number=2700,13882,Callipepla californica brunnescens,Carla Cicero,,United States,California,Contra Costa County,"1904 Ascot Drive, Moraga",2-Jan-04,"skin, study; tissue; tissue sample; tissue sample",37.85991667,-122.1344667,32,adult skull,male
,MVZ:Bird:180634,collector number=2701,13882,Callipepla californica brunnescens,Carla Cicero,,United States,California,Contra Costa County,"1904 Ascot Drive, Moraga",2-Jan-04,"skin, study; tissue; tissue sample",37.85991667,-122.1344667,32,adult,male
,MVZ:Bird:180635,collector number=2704,13883,Megascops kennicottii bendirei,Carla Cicero,,United States,California,Alameda County,"Mines Rd., 1 mi from junction with Tesla Rd.",9-May-03,"skin, study; tissue; tissue sample; tissue sample; skin, study sample",37.65378,-121.72313,1625,adult,female
,MVZ:Bird:180636,collector number=2705,13883,Sturnus vulgaris vulgaris,Carla Cicero,,United States,California,Alameda County,"Mines Rd., 1 mi from junction with Tesla Rd.",9-May-03,skeleton; tissue,37.65378,-121.72313,1625,"skull unossified, juvenile plumage",male
,MVZ:Bird:180638,collector number=2761,13904,Passerculus sandwichensis alaudinus,Carla Cicero; Karen Klitz,,United States,California,San Benito County,junction of Little Panoche Rd. and Panoche Rd.,19-Mar-04,"skin, study; tissue; tissue sample",36.6069,-120.87557,44,adult skull,unknown
,MVZ:Bird:180639,collector number=9,13909,Bombycilla cedrorum,Marie Franc,,United States,California,Contra Costa County,"Cerrito Vista Park, El Cerrito",21-Feb-04,"skin, study; tissue",37.91435,-122.29885,154,adult,male
,MVZ:Bird:180640,collector number=10,13909,Bombycilla cedrorum,Marie Franc,,United States,California,Contra Costa County,"Cerrito Vista Park, El Cerrito",21-Feb-04,"skin, study; tissue",37.91435,-122.29885,154,adult,male
,MVZ:Bird:180641,collector number=6,13910,Bombycilla cedrorum,Kim Tsao; Kathleen Fisch,,United States,California,Alameda County,"1081 Colusa Ave., Berkeley",25-Feb-04,"skin, study; stomach content; crop; tissue",37.88771,-122.27729,34,"adult, skull ossified",male
,MVZ:Bird:180642,collector number=2711,13911,Bombycilla cedrorum,Carla Cicero; Ellen Griffith,,United States,California,Contra Costa County,"5 Keith Drive (near junction with Evans Place), Orinda",25-Oct-03,"skin, study; tissue",37.86514,-122.15123,94,adult skull,female
,MVZ:Bird:180643,collector number=2717,13912,Lanius ludovicianus excubitorides,"Carla Cicero, Bob Wilkerson",,United States,California,Fresno County,"Old Millerton Rd. ca. 3.5 mi W of Hwy. 168, near Prather",8-Feb-04,"skin, study; tissue",,,,adult? skull crushed,male
,MVZ:Bird:180645,collector number=2720,13914,Spinus psaltria hesperophilus,Carla Cicero,,United States,California,Contra Costa County,"1904 Ascot Drive, Moraga",27-Feb-04,"skin, study",37.85991667,-122.1344667,32,adult skull,female
,MVZ:Bird:180646,collector number=4,13915,Calypte anna,Christopher J. Clark,,United States,California,Alameda County,"Telegraph Ave., Berkeley",9-Mar-04,"skin, study; tissue",37.86096,-122.25792,906,juvenile,4.70; juvenile; heavy fat; no molt; unknown
,MVZ:Bird:180647,collector number=141,14059,Toxostoma redivivum ssp.,Lindsay Wildlife Hospital,Monica J. Albe,United States,California,,no specific locality recorded,2004,"gonad; media; syrinx; skeleton; tissue; tissue; skin, mounted",,,,adult,male
,MVZ:Bird:180648,collector number=2709,13921,Zenaida macroura marginella,Carla Cicero,,United States,California,Contra Costa County,"1904 Ascot Drive, Moraga",9-Jul-03,skeleton; tissue,37.85991667,-122.1344667,32,juvenile,unknown
,MVZ:Bird:180649,collector number=142,13922,Phalacrocorax pelagicus resplendens,Monica J. Albe,,United States,California,Mendocino County,Beach along Hwy. 1 between the towns of Fort Bragg and Mendocino.,31-Dec-02,"skin, study; syrinx; skeleton; tissue; tissue; tissue; tissue",39.37193,-123.82101,6165,immature,female
,MVZ:Bird:180650,collector number=3,13924,Bubo virginianus pacificus,Andrew C. Rush,,United States,California,Merced County,"off Rd. J16, 4.5 mi E of downtown Snelling",11-Feb-04,"skin, study; syrinx; stomach content; tissue",37.51695,-120.35998,92,,female
,MVZ:Bird:180651,collector number=2710,13925,Passerella iliaca ssp.,Carla Cicero,,United States,California,Contra Costa County,"Junction of Moraga Rd. and Paseo Linares, Moraga",31-Jan-04,"skin, study; tissue",37.8479,-122.12444,46,adult skull,male
,MVZ:Bird:180653,collector number=1087,13938,Cathartes aura meridionalis,Stan Moore; Andrea J. Jesse,,United States,California,Sonoma County,"on Valley Ford Hwy., S of Valley Ford",14-May-03,"skin, study; tongue; tissue",,,,,male
,MVZ:Bird:180654,collector number=34,13938,Callipepla californica brunnescens,Stan Moore; Jill A. Hanna,,United States,California,Sonoma County,"Wilfred Ave., Santa Rosa",4-Oct-03,"skin, study; tissue; tissue sample",38.36322,-122.71858,30,adult,male
,MVZ:Bird:180655,collector number=1088,13938,Larus occidentalis occidentalis,Stan Moore; Andrea J. Jesse,,United States,California,Marin County,"Tomales-Petaluma Rd., 0.75 mi E of Hwy. 1, Tomales",24-Nov-02,"skin, study; syrinx; tongue; tissue; tissue sample",,,,juvenile,male
,MVZ:Bird:180656,collector number=98,13938,Dryobates nuttallii,Meredith J. Mahoney; Stan Moore,,United States,California,Marin County,"Arroyo Sausal, 5.25 mi N, 2 mi E Point Reyes Station",23-Jun-03,"skin, study; tissue",38.1468,-122.72468,102,adult,male
,MVZ:Bird:180657,collector number=1,13938,Sturnus vulgaris vulgaris,"Daniel A. Levitis, Stan Moore",,United States,California,Marin County,"Arroyo Sausal, 5.25 mi N, 2 mi E Point Reyes Station",24-Jun-03,"skin, study; tissue",38.1468,-122.72468,102,skull unossified,unknown
,MVZ:Bird:180658,collector number=1091,13951,Phalacrocorax auritus albociliatus,Alison L. Chubb; Andrea J. Jesse,,United States,California,Alameda County,"Arrowhead Marsh, Oakland",14-Feb-04,"skin, study; syrinx; tissue",37.744604,-122.214168,431,juvenile,female
,MVZ:Bird:180659,collector number=2782,13952,Melozone crissalis petulans,Carla Cicero,,United States,California,Contra Costa County,"Junction of Moraga Way and Brookside Rd., Orinda",20-Apr-04,"skin, study; syrinx; tissue",37.8651899,-122.1733243,48,adult skull,54.10; male; testis 15 x 8 mm; adult skull; trace fat; no molt
,MVZ:Bird:180660,collector number=2783,13952,Melozone crissalis petulans,Carla Cicero,,United States,California,Contra Costa County,"208 Rheem Blvd., Orinda",18-May-04,"skin, study; tissue",37.8675676,-122.1429259,145,adult skull,female
,MVZ:Bird:180662,collector number=1089,13953,Catharus ustulatus ustulatus,Joyce Gross; Andrea J. Jesse,,United States,California,Alameda County,"429 Warwick Ave., San Leandro",19-May-04,"skin, study; syrinx; tissue",37.73514,-122.15501,,adult skull,male
,MVZ:Bird:180661,collector number=106,13954,Zenaida macroura marginella,"Monica J. Albe, Carla Cicero",,United States,California,Contra Costa County,"1904 Ascot Drive, Moraga",8-Jul-02,syrinx; skeleton; tissue,37.85991667,-122.1344667,32,juvenile,unknown
,MVZ:Bird:180666,preparator number=1,13956,Melanerpes formicivorus bairdi,Alexis Chaine,Andrew C. Rush,United States,California,Santa Cruz County,900 Soquel San Jose Rd.,29-Sep-01,"skin, study; endoparasite; tissue; tissue sample",37.000489,-121.95574,30,,male
,MVZ:Bird:180667,collector number=2,13956,Colaptes auratus collaris,"Andrew C. Rush, Rikke Priesler",,United States,California,Santa Cruz County,"Outside Earth and Marine Sciences Building, University of California, Santa Cruz",6-Jan-03,"skin, study; syrinx; tissue",,,,,female
,MVZ:Bird:180675,collector number=2,13956,Poecile rufescens barlowi,Christopher J. Clark; Amy Ritter,,United States,California,Santa Cruz County,Laurel Glen Rd. (Old San Jose Rd.),Jun-03,"skull; skin, flat; tissue",,,,skull unossified,unknown
,MVZ:Bird:180676,collector number=2715,13956,Psaltriparus minimus minimus,"Carla Cicero, Bruce Lyon",,United States,California,Santa Cruz County,"Outside Earth and Marine Sciences Building, University of California, Santa Cruz",14-Feb-03,"skin, study; tissue",,,,adult skull,5.30; male; testis 1.5 x 1 mm; adult skull; no fat; no molt
,MVZ:Bird:180677,collector number=2714,13956,Psaltriparus minimus minimus,"Carla Cicero, Bruce Lyon",,United States,California,Santa Cruz County,"Outside Earth and Marine Sciences Building, University of California, Santa Cruz",14-Feb-03,"skin, study; tissue",,,,adult skull,5.30; female; ova < 1 mm; adult skull; no fat; no molt
,MVZ:Bird:180679,collector number=3,13956,Ixoreus naevius ssp.,Lauryn S. Benedict; Alexis Chaine,,United States,California,Santa Cruz County,"401 Laurel Glen Rd., Soquel",27-Dec-02,"skin, study; tissue",,,,"juvenile, medium skull windows",female
,MVZ:Bird:181706,collector number=1100,13987,Tyto alba pratincola,"Andrea J. Jesse, Bronwyn Moffitt",,United States,California,Calaveras County,Hwy. 4 near Copperopolis,15-Feb-04,"skin, study; syrinx; tongue; stomach content; tissue; tissue sample",,,,"adult, skull fully ossified",female
,MVZ:Bird:181708,collector number=1095,13989,Aphelocoma californica californica,"Andrea J. Jesse, Carla Cicero",,United States,California,Contra Costa County,"112 Moraga Way, Orinda",3-Aug-04,"skin, study; syrinx; tissue",37.8748297,-122.1779344,21,skull ossified,female
,MVZ:Bird:181727,collector number=1096,13993,Zenaida macroura marginella,"Andrea J. Jesse, Christopher J. Clark",,United States,California,Alameda County,"Ellsworth at Ashby, Berkley",20-Jun-04,"skin, study; syrinx; tongue; tissue",37.856,-122.261208,21,"juvenile, skull not fully ossified",male
,MVZ:Bird:181707,"collector number=2990, GenBank=EU600970, GenBank=EU601013, GenBank=EU601051, GenBank=EU601093, GenBank=EU601160",14006,Aegolius acadicus acadicus,Carla Cicero; Stan Moore,,United States,California,Marin County,"Point Reyes-Petaluma Rd., 0.25 mi W Novato Blvd.",31-Jul-04,"skin, study; stomach content; tissue; tissue sample",,,,juvenile by plumage,male
,MVZ:Bird:181728,collector number=1097,13994,Tyto alba pratincola,"Andrea J. Jesse, Stan Moore",,United States,California,Sonoma County,"Hwy. 101 0.25 mi S of Kastania Rd., Petaluma",13-Mar-04,"skin, study; syrinx; tongue; tissue; tissue sample",38.20732,-122.59796,4023,skull not fully ossified,female
,MVZ:Bird:181729,collector number=1099,13995,Accipiter cooperii,Andrea J. Jesse; Frank Kemp,,United States,California,Alameda County,"28750 Fairview Ave., Hayward",9-Jul-04,"skin, study; syrinx; tongue; tissue",37.6615202,-122.0231383,140322,"adult, skull fully ossified",male
,MVZ:Bird:181730,collector number=1104,13996,Zonotrichia atricapilla,Andrea J. Jesse,,United States,California,Marin County,"470 Mesa Rd., Bolinas",11-Oct-04,"skin, study; syrinx; tongue; tissue",37.9233,-122.722,87,immature by plumage,female
,MVZ:Bird:181731,collector number=13,13997,Regulus calendula grinnelli,Daniel A. Levitis,,United States,California,Alameda County,"South end of driveway, 2522 Webster Street, Berkeley",17-Nov-04,"skin, study; tissue",37.855528,-122.255534,29,adult skull,male
,MVZ:Bird:181732,collector number=1,13998,Callipepla californica brunnescens,Julian A. Kapoor; Thomas J. Devitt,,United States,California,Mendocino County,"Branscomb Rd., near Branscomb, on the way from Laytonville to Angelo Coast Range Reserve",27-Aug-04,"skin, study; tissue; tissue sample",,,,juvenile,female
,MVZ:Bird:181733,collector number=7,13999,Pipilo maculatus falcifer,Chris Carmichael; Juan L. Parra,,United States,California,Alameda County,"University of California Botanical Garden, Strawberry Canyon, Berkeley",1-Apr-04,"skin, study; tissue",37.87438,-122.2377,229,skull unossified,female
,MVZ:Bird:181734,collector number=8,14000,Vireo huttoni huttoni,"Juan L. Parra, Emily H. DuVal",,United States,California,Marin County,"2 mi on road to Tamales Point, Point Reyes National Seashore",28-Nov-03,"skin, study; tissue",,,,skull unossified,male
feeder trap,MVZ:Bird:181737,collector number=43,14167,Calypte anna,Christopher J. Clark,,United States,California,Alameda County,"5016 Valley Life Sciences Building, University of California campus, Berkeley",26-Oct-04,"skin, study; tissue",37.871769,-122.262001,11,bill smooth,"4.08; male; testes enlarged, 2.5 x 2.0 mm; bill smooth; no fat; slight molt"
,MVZ:Bird:181709,collector number=2769,13990,Spizella atrogularis cana,Carla Cicero,,United States,California,Los Angeles County,"powerline road ca. 0.5 mi W junction with Aliso Canyon Rd., 2 mi S and 5 mi W Mt. Emma",1-May-04,"skin, study; tissue; tissue sample",34.43413,-118.15831,31,adult skull,11.00; male; testis 6 x 4 mm; adult skull; no fat; no molt
,MVZ:Bird:181710,collector number=2772,13990,Artemisiospiza belli ssp.,Carla Cicero,,United States,California,Mono County,"Chalfant Valley, ca. 1 mi S Chalfant",2-May-04,"skin, study; tissue",37.51016,-118.36735,32,adult skull,"17.50; male; testis 9 x 6 mm, large cloacal protuberance; adult skull; no fat; no molt"
,MVZ:Bird:181711,collector number=2773,13990,Artemisiospiza belli ssp.,Carla Cicero,,United States,California,Mono County,"Chalfant Valley, ca. 1 mi S Chalfant",2-May-04,"skin, study; tissue",37.51016,-118.36735,32,adult skull,"15.50; male; testis 8 x 6 mm, large cloacal protuberance; adult skull; no fat; no molt"
,MVZ:Bird:181712,collector number=2774,13990,Artemisiospiza belli ssp.,Carla Cicero,,United States,California,Mono County,"Chalfant Valley, ca. 1 mi S Chalfant",2-May-04,"skin, study; tissue",37.51016,-118.36735,32,adult skull,"17.30; male; testis 9 x 6 mm, large cloacal protuberance; adult skull; no fat; no molt"
,MVZ:Bird:181713,collector number=2775,13990,Artemisiospiza belli ssp.,Carla Cicero,,United States,California,Mono County,"Chalfant Valley, ca. 1 mi S Chalfant",2-May-04,"skin, study; tissue",37.51016,-118.36735,32,adult skull,"18.50; male; testis 8 x 6 mm, large cloacal protuberance; adult skull; no fat; no molt"
,MVZ:Bird:181714,collector number=2776,13990,Artemisiospiza belli ssp.,Carla Cicero,,United States,California,Mono County,"Chalfant Valley, ca. 1 mi S Chalfant",2-May-04,"skin, study; tissue",37.51016,-118.36735,32,adult skull,"16.70; male; testis 10 x 7 mm, large cloacal protuberance; adult skull; no fat; no molt"
,MVZ:Bird:181715,collector number=2777,13990,Artemisiospiza belli ssp.,Carla Cicero,,United States,California,Mono County,"Chalfant Valley, ca. 1 mi S Chalfant",3-May-04,"skin, study; tissue",37.51016,-118.36735,32,adult skull,"17.20; male; testis 9 x 6 mm, large cloacal protuberance; adult skull; no fat; no molt"
