"","guid","accn_number","spec_locality","scientific_name","genus","species","other","dec_lat","dec_long","coll_method","genus_species"
"397","MVZ:Bird:180469","13559","Morgan Territory Rd., Dublin","Bubo virginianus pacificus","Bubo","virginianus","pacificus",37.8318496,-121.8053923,"salvage","Bubo virginianus"
"398","MVZ:Bird:180470","13559","Southern Pacific Yard, City of Alameda","Athene cunicularia hypugaea","Athene","cunicularia","hypugaea",37.7795768,-122.2682032,"salvage","Athene cunicularia"
"399","MVZ:Bird:180471","13559","129 Land's End, Vallejo","Calypte anna","Calypte","anna",NA,38.0847026,-122.1965224,"salvage","Calypte anna"
"400","MVZ:Bird:180472","13559","Meadow Home School Detroit Ave., Concord","Calypte anna","Calypte","anna",NA,37.96558,-122.0386107,"salvage","Calypte anna"
"401","MVZ:Bird:180473","13559","1074 Tilley Circle, Concord","Calypte anna","Calypte","anna",NA,37.951563,-122.0051801,"salvage","Calypte anna"
"402","MVZ:Bird:180474","13559","5203 Valmar Drive, Concord","Calypte anna","Calypte","anna",NA,37.9482467,-121.9667313,"salvage","Calypte anna"
"403","MVZ:Bird:180475","13559","1784 Sheron Drive, Concord","Calypte anna","Calypte","anna",NA,37.9822921,-121.9950888,"salvage","Calypte anna"
"404","MVZ:Bird:180476","13559","1751 Getoun Court, Concord","Calypte anna","Calypte","anna",NA,37.9411667,-122.0343011,"salvage","Calypte anna"
"405","MVZ:Bird:180477","13559","2976 Bonnie Lane, Pleasant Hill","Calypte anna","Calypte","anna",NA,37.928976,-122.0793337,"salvage","Calypte anna"
"406","MVZ:Bird:180478","13559","845 Solano Ave., Albany","Calypte anna","Calypte","anna",NA,37.8895331,-122.3025688,"salvage","Calypte anna"
"407","MVZ:Bird:180479","13559","Washington at Fillmore, San Francisco","Calypte anna","Calypte","anna",NA,37.7916,-122.43437,"salvage","Calypte anna"
"408","MVZ:Bird:180480","13559","755 Mandana Blvd., Oakland","Calypte anna","Calypte","anna",NA,37.8107986,-122.233617,"salvage","Calypte anna"
"409","MVZ:Bird:180481","13559","305 Corte Gabriel, Moraga","Calypte anna","Calypte","anna",NA,37.8370044,-122.1213721,"salvage","Calypte anna"
"410","MVZ:Bird:180482","13559","3131 Stone Valley Rd., Danville","Calypte anna","Calypte","anna",NA,37.8447525,-121.9813766,"salvage","Calypte anna"
"411","MVZ:Bird:180483","13559","2512 Calhoun Street, Alameda","Calypte anna","Calypte","anna",NA,37.7571881,-122.2440679,"salvage","Calypte anna"
"412","MVZ:Bird:180484","13559","1050 Vista Monte Drive, San Ramon","Calypte anna","Calypte","anna",NA,37.7331706,-121.9168062,"salvage","Calypte anna"
"413","MVZ:Bird:180485","13559","East Bay Area (of the San Francisco Bay Area)","Calypte anna ?","Calypte","anna","?",37.7965632,-121.8697755,"salvage","Calypte anna"
"414","MVZ:Bird:180486","13559","Lime Ridge Open Space, Walnut Creek","Selasphorus calliope","Selasphorus","calliope",NA,37.937535,-122.000433,"salvage","Selasphorus calliope"
"415","MVZ:Bird:180487","13559","3437 Chestnut Ave., Concord","Selasphorus sasin sasin","Selasphorus","sasin","sasin",37.971819,-122.0123042,"salvage","Selasphorus sasin"
"416","MVZ:Bird:180488","13559","2895 Fountainhead Drive, San Ramon","Selasphorus sasin sasin","Selasphorus","sasin","sasin",37.7692871,-121.9873845,"salvage","Selasphorus sasin"
"417","MVZ:Bird:180489","13559","542 Clipper Hill Rd., Danville","Melanerpes formicivorus bairdi","Melanerpes","formicivorus","bairdi",37.8234123,-122.0203743,"salvage","Melanerpes formicivorus"
"418","MVZ:Bird:180490","13559","2339 Paloma Court, Pinole","Dryobates nuttallii","Dryobates","nuttallii",NA,37.9930456,-122.2823843,"salvage","Dryobates nuttallii"
"419","MVZ:Bird:180491","13559","49 Hanson Lane, Walnut Creek","Dryobates nuttallii","Dryobates","nuttallii",NA,37.8962019,-122.0377417,"salvage","Dryobates nuttallii"
"420","MVZ:Bird:180492","13559","1082 Springfield Drive, Walnut Creek","Dryobates nuttallii","Dryobates","nuttallii",NA,37.9086767,-122.021961,"salvage","Dryobates nuttallii"
"421","MVZ:Bird:180493","13559","362 Chestnut Street Aptartment A, Lafayette","Colaptes auratus collaris","Colaptes","auratus","collaris",37.8892546,-122.1228575,"salvage","Colaptes auratus"
"422","MVZ:Bird:180494","13559","243 Suffolk Drive, San Leandro","Tyrannus verticalis","Tyrannus","verticalis",NA,37.7357397,-122.1661875,"salvage","Tyrannus verticalis"
"424","MVZ:Bird:180496","13559","6009 Colby Street, Oakland","Vireo gilvus swainsoni","Vireo","gilvus","swainsoni",37.8470514,-122.2554321,"salvage","Vireo gilvus"
"425","MVZ:Bird:180497","13559","Haven Street, Martinez","Aphelocoma californica californica","Aphelocoma","californica","californica",38.0127479,-122.1325264,"salvage","Aphelocoma californica"
"426","MVZ:Bird:180498","13559","7283 Dover Lane, Dublin","Aphelocoma californica californica","Aphelocoma","californica","californica",37.7130574,-121.9246658,"salvage","Aphelocoma californica"
"427","MVZ:Bird:180499","13559","9296 Los Torrece Drive, Elk Grove","Corvus brachyrhynchos hesperis","Corvus","brachyrhynchos","hesperis",38.4206545,-121.3796097,"salvage","Corvus brachyrhynchos"
"428","MVZ:Bird:180500","13559","2700 Maxwell Way, Fairfield","Corvus brachyrhynchos hesperis","Corvus","brachyrhynchos","hesperis",38.2308508,-122.0803985,"salvage","Corvus brachyrhynchos"
"429","MVZ:Bird:180501","13559","2217 Santa Maria Drive, Pittsburg","Corvus brachyrhynchos hesperis","Corvus","brachyrhynchos","hesperis",38.0139172,-121.9330597,"salvage","Corvus brachyrhynchos"
"430","MVZ:Bird:180502","13559","Lone Tree Way, Antioch","Corvus brachyrhynchos hesperis","Corvus","brachyrhynchos","hesperis",37.9619145,-121.7549575,"salvage","Corvus brachyrhynchos"
"431","MVZ:Bird:180503","13559","2 Madrid Place, Antioch","Corvus brachyrhynchos hesperis","Corvus","brachyrhynchos","hesperis",37.9969057,-121.8377188,"salvage","Corvus brachyrhynchos"
"432","MVZ:Bird:180504","13559","2405 Ranchito Drive, Concord","Corvus brachyrhynchos hesperis","Corvus","brachyrhynchos","hesperis",38.0020835,-122.0276946,"salvage","Corvus brachyrhynchos"
"433","MVZ:Bird:180505","13559","Mangini Farm on Pleasant Hill Rd., Pleasant Hill","Corvus brachyrhynchos hesperis","Corvus","brachyrhynchos","hesperis",37.9529543,-122.0841734,"salvage","Corvus brachyrhynchos"
"434","MVZ:Bird:180506","13559","N Main Street (on sidewalk), Walnut Creek","Corvus brachyrhynchos hesperis","Corvus","brachyrhynchos","hesperis",37.9022855,-122.0623466,"salvage","Corvus brachyrhynchos"
"435","MVZ:Bird:180507","13559","Mitchell Drive and Shadelands, Walnut Creek","Corvus brachyrhynchos hesperis","Corvus","brachyrhynchos","hesperis",37.9291266,-122.0221902,"salvage","Corvus brachyrhynchos"
"436","MVZ:Bird:180508","13559","5150 Edgeview Drive, Byron","Corvus brachyrhynchos hesperis","Corvus","brachyrhynchos","hesperis",37.8993879,-121.6008828,"salvage","Corvus brachyrhynchos"
"437","MVZ:Bird:180509","13559","Meadow Lark, Danville","Corvus brachyrhynchos hesperis","Corvus","brachyrhynchos","hesperis",37.8026943,-121.9821527,"salvage","Corvus brachyrhynchos"
"438","MVZ:Bird:180510","13559","Sycamore Valley Rd. and San Ramon Valley Blvd., Danville","Corvus brachyrhynchos hesperis","Corvus","brachyrhynchos","hesperis",37.811978,-121.995493,"salvage","Corvus brachyrhynchos"
"439","MVZ:Bird:180511","13559","102 Entrada Mesa Rd., Danville","Corvus brachyrhynchos hesperis","Corvus","brachyrhynchos","hesperis",37.8202028,-122.0013425,"salvage","Corvus brachyrhynchos"
"440","MVZ:Bird:180512","13559","Park by E 21st and E 22nd streets, Oakland","Corvus brachyrhynchos hesperis","Corvus","brachyrhynchos","hesperis",37.7917653,-122.2327059,"salvage","Corvus brachyrhynchos"
"441","MVZ:Bird:180513","13559","200 Bishop Drive, San Ramon","Corvus brachyrhynchos hesperis","Corvus","brachyrhynchos","hesperis",37.7654955,-121.9660149,"salvage","Corvus brachyrhynchos"
"442","MVZ:Bird:180514","13559","Landing Parkway at Fremont Blvd., Fremont","Corvus brachyrhynchos hesperis","Corvus","brachyrhynchos","hesperis",37.488213,-121.946936,"salvage","Corvus brachyrhynchos"
"443","MVZ:Bird:180515","13559","Mills College, Oakland","Stelgidopteryx serripennis serripennis","Stelgidopteryx","serripennis","serripennis",37.780587,-122.1822459,"salvage","Stelgidopteryx serripennis"
"444","MVZ:Bird:180516","13559","790 Dao Reis Rd., Lathrop","Hirundo rustica erythrogaster","Hirundo","rustica","erythrogaster",37.8299761,-121.2988228,"salvage","Hirundo rustica"
"445","MVZ:Bird:180517","13559","1991 Hoover Ave., Pleasant Hill","Baeolophus inornatus inornatus","Baeolophus","inornatus","inornatus",37.9295908,-122.074586,"salvage","Baeolophus inornatus"
"446","MVZ:Bird:180518","13559","2959 Hillsdale Drive, Pleasant Hill","Baeolophus inornatus inornatus","Baeolophus","inornatus","inornatus",37.9285568,-122.0822069,"salvage","Baeolophus inornatus"
"447","MVZ:Bird:180519","13559","Intersection of Gregory Lane and Cleaveland, Pleasant Hill","Baeolophus inornatus inornatus","Baeolophus","inornatus","inornatus",37.9480317,-122.0642298,"salvage","Baeolophus inornatus"
"448","MVZ:Bird:180520","13559","University of California campus, Berkeley","Psaltriparus minimus minimus","Psaltriparus","minimus","minimus",37.872044,-122.259266,"salvage","Psaltriparus minimus"
"449","MVZ:Bird:180521","13559","1139 Addison Street, Berkeley","Bombycilla cedrorum","Bombycilla","cedrorum",NA,37.8684475,-122.2891511,"salvage","Bombycilla cedrorum"
"450","MVZ:Bird:180522","13559","206 Monte Carlo Way, Danville","Bombycilla cedrorum","Bombycilla","cedrorum",NA,37.8017999,-121.9292567,"salvage","Bombycilla cedrorum"
"451","MVZ:Bird:180523","13559","Clayton Valley Shopping Center, Clayton","Leiothlypis celata lutescens","Leiothlypis","celata","lutescens",37.9504577,-121.9569283,"salvage","Leiothlypis celata"
"452","MVZ:Bird:180524","13559","3483 Golden Gate Way, Lafayette","Setophaga petechia ssp.","Setophaga","petechia","ssp.",37.8917558,-122.1150968,"salvage","Setophaga petechia"
"453","MVZ:Bird:180525","13559","58 Blackwood Court, Walnut Creek","Setophaga coronata auduboni","Setophaga","coronata","auduboni",37.8846455,-122.0404942,"salvage","Setophaga coronata"
"454","MVZ:Bird:180526","13559","72 Kings Row, Concord","Geothlypis trichas sinuosa","Geothlypis","trichas","sinuosa",37.9595465,-122.0271253,"salvage","Geothlypis trichas"
"455","MVZ:Bird:180527","13559","2675 Pleasant Hill Rd., Pleasant Hill","Geothlypis trichas sinuosa","Geothlypis","trichas","sinuosa",37.9559833,-122.0895597,"salvage","Geothlypis trichas"
"456","MVZ:Bird:180528","13559","555 Grizzly Blvd., Berkeley","Cardellina pusilla chryseola","Cardellina","pusilla","chryseola",37.901922,-122.267112,"salvage","Cardellina pusilla"
"457","MVZ:Bird:180529","13559","2008 Norse Rd., Walnut Creek","Pipilo maculatus falcifer","Pipilo","maculatus","falcifer",37.9672305,-122.0769703,"salvage","Pipilo maculatus"
"458","MVZ:Bird:180530","13559","465 Miner Rd., Orinda","Pipilo maculatus falcifer","Pipilo","maculatus","falcifer",37.90321,-122.18963,"salvage","Pipilo maculatus"
"459","MVZ:Bird:180531","13559","28 Oakridge Lane, Danville","Pipilo maculatus falcifer","Pipilo","maculatus","falcifer",37.8216735,-121.9224189,"salvage","Pipilo maculatus"
"460","MVZ:Bird:180532","13559","6243 Melville Drive, Piedmont","Melospiza melodia pusillula","Melospiza","melodia","pusillula",37.8203274,-122.1880328,"salvage","Melospiza melodia"
"461","MVZ:Bird:180533","13559","30 Thelma Drive, Pittsburg","Agelaius phoeniceus mailliardorum","Agelaius","phoeniceus","mailliardorum",38.0239295,-121.9614016,"salvage","Agelaius phoeniceus"
"462","MVZ:Bird:180534","13559","1069 Larch Ave., Moraga","Spinus pinus pinus","Spinus","pinus","pinus",37.8270847,-122.1247019,"salvage","Spinus pinus"
"463","MVZ:Bird:180535","13559","1908 Countrywood Court, Walnut Creek","Spinus tristis salicamans","Spinus","tristis","salicamans",37.9310448,-122.045013,"salvage","Spinus tristis"
"464","MVZ:Bird:180536","13876","junction of Rd. 500 and Rd. 520, Jackson Demonstration State Forest","Dryobates villosus harrisi","Dryobates","villosus","harrisi",39.35739,-123.75047,"active","Dryobates villosus"
"465","MVZ:Bird:180537","13876","junction of Rd. 500 and Rd. 520, Jackson Demonstration State Forest","Cyanocitta stelleri frontalis","Cyanocitta","stelleri","frontalis",39.35693,-123.77566,"active","Cyanocitta stelleri"
"466","MVZ:Bird:180538","13876","junction of Rd. 500 and Rd. 520, Jackson Demonstration State Forest","Cyanocitta stelleri frontalis","Cyanocitta","stelleri","frontalis",39.35693,-123.77566,"active","Cyanocitta stelleri"
"467","MVZ:Bird:180539","13876","junction of Rd. 500 and Rd. 520, Jackson Demonstration State Forest","Cyanocitta stelleri frontalis","Cyanocitta","stelleri","frontalis",39.35693,-123.77566,"active","Cyanocitta stelleri"
"468","MVZ:Bird:180540","13876","junction of Rd. 500 and Rd. 520, Jackson Demonstration State Forest","Cyanocitta stelleri frontalis","Cyanocitta","stelleri","frontalis",39.35693,-123.77566,"active","Cyanocitta stelleri"
"469","MVZ:Bird:180541","13876","junction of Rd. 500 and Rd. 520, Jackson Demonstration State Forest","Cyanocitta stelleri frontalis","Cyanocitta","stelleri","frontalis",39.35693,-123.77566,"active","Cyanocitta stelleri"
"470","MVZ:Bird:180542","13876","junction of Rd. 500 and Rd. 520, Jackson Demonstration State Forest","Cyanocitta stelleri frontalis","Cyanocitta","stelleri","frontalis",39.35739,-123.75047,"active","Cyanocitta stelleri"
"471","MVZ:Bird:180543","13876","junction of Rd. 500 and Rd. 520, Jackson Demonstration State Forest","Cyanocitta stelleri frontalis","Cyanocitta","stelleri","frontalis",39.35739,-123.75047,"active","Cyanocitta stelleri"
"472","MVZ:Bird:180544","13876","junction of Rd. 500 and Rd. 520, Jackson Demonstration State Forest","Cyanocitta stelleri frontalis","Cyanocitta","stelleri","frontalis",39.35739,-123.75047,"active","Cyanocitta stelleri"
"473","MVZ:Bird:180545","13876","junction of Rd. 500 and Rd. 520, Jackson Demonstration State Forest","Cyanocitta stelleri frontalis","Cyanocitta","stelleri","frontalis",39.35739,-123.75047,"active","Cyanocitta stelleri"
"474","MVZ:Bird:180546","13876","junction of Rd. 500 and Rd. 520, Jackson Demonstration State Forest","Sitta pygmaea pygmaea","Sitta","pygmaea","pygmaea",39.35739,-123.75047,"active","Sitta pygmaea"
"475","MVZ:Bird:180547","13876","junction of Rd. 500 and Rd. 520, Jackson Demonstration State Forest","Sitta pygmaea pygmaea","Sitta","pygmaea","pygmaea",39.35739,-123.75047,"active","Sitta pygmaea"
"476","MVZ:Bird:180630","13878","Hwy. 97, ca. 3 mi S of Dorris","Pica hudsonia","Pica","hudsonia",NA,41.92058,-121.9464,"salvage","Pica hudsonia"
"477","MVZ:Bird:180632","13559","523 El Pintado Rd., Danville","Selasphorus rufus","Selasphorus","rufus",NA,37.8337325,-121.9991307,"salvage","Selasphorus rufus"
"478","MVZ:Bird:180633","13882","1904 Ascot Drive, Moraga","Callipepla californica brunnescens","Callipepla","californica","brunnescens",37.85991667,-122.1344667,"salvage","Callipepla californica"
"479","MVZ:Bird:180634","13882","1904 Ascot Drive, Moraga","Callipepla californica brunnescens","Callipepla","californica","brunnescens",37.85991667,-122.1344667,"salvage","Callipepla californica"
"480","MVZ:Bird:180635","13883","Mines Rd., 1 mi from junction with Tesla Rd.","Megascops kennicottii bendirei","Megascops","kennicottii","bendirei",37.65378,-121.72313,"salvage","Megascops kennicottii"
"481","MVZ:Bird:180636","13883","Mines Rd., 1 mi from junction with Tesla Rd.","Sturnus vulgaris vulgaris","Sturnus","vulgaris","vulgaris",37.65378,-121.72313,"salvage","Sturnus vulgaris"
"482","MVZ:Bird:180638","13904","junction of Little Panoche Rd. and Panoche Rd.","Passerculus sandwichensis alaudinus","Passerculus","sandwichensis","alaudinus",36.6069,-120.87557,"salvage","Passerculus sandwichensis"
"483","MVZ:Bird:180639","13909","Cerrito Vista Park, El Cerrito","Bombycilla cedrorum","Bombycilla","cedrorum",NA,37.91435,-122.29885,"salvage","Bombycilla cedrorum"
"484","MVZ:Bird:180640","13909","Cerrito Vista Park, El Cerrito","Bombycilla cedrorum","Bombycilla","cedrorum",NA,37.91435,-122.29885,"salvage","Bombycilla cedrorum"
"485","MVZ:Bird:180641","13910","1081 Colusa Ave., Berkeley","Bombycilla cedrorum","Bombycilla","cedrorum",NA,37.88771,-122.27729,"salvage","Bombycilla cedrorum"
"486","MVZ:Bird:180642","13911","5 Keith Drive (near junction with Evans Place), Orinda","Bombycilla cedrorum","Bombycilla","cedrorum",NA,37.86514,-122.15123,"salvage","Bombycilla cedrorum"
"488","MVZ:Bird:180645","13914","1904 Ascot Drive, Moraga","Spinus psaltria hesperophilus","Spinus","psaltria","hesperophilus",37.85991667,-122.1344667,"salvage","Spinus psaltria"
"489","MVZ:Bird:180646","13915","Telegraph Ave., Berkeley","Calypte anna","Calypte","anna",NA,37.86096,-122.25792,"salvage","Calypte anna"
"491","MVZ:Bird:180648","13921","1904 Ascot Drive, Moraga","Zenaida macroura marginella","Zenaida","macroura","marginella",37.85991667,-122.1344667,"salvage","Zenaida macroura"
"492","MVZ:Bird:180649","13922","Beach along Hwy. 1 between the towns of Fort Bragg and Mendocino.","Phalacrocorax pelagicus resplendens","Phalacrocorax","pelagicus","resplendens",39.37193,-123.82101,"salvage","Phalacrocorax pelagicus"
"493","MVZ:Bird:180650","13924","off Rd. J16, 4.5 mi E of downtown Snelling","Bubo virginianus pacificus","Bubo","virginianus","pacificus",37.51695,-120.35998,"salvage","Bubo virginianus"
"494","MVZ:Bird:180651","13925","Junction of Moraga Rd. and Paseo Linares, Moraga","Passerella iliaca ssp.","Passerella","iliaca","ssp.",37.8479,-122.12444,"salvage","Passerella iliaca"
"496","MVZ:Bird:180654","13938","Wilfred Ave., Santa Rosa","Callipepla californica brunnescens","Callipepla","californica","brunnescens",38.36322,-122.71858,"salvage","Callipepla californica"
"498","MVZ:Bird:180656","13938","Arroyo Sausal, 5.25 mi N, 2 mi E Point Reyes Station","Dryobates nuttallii","Dryobates","nuttallii",NA,38.1468,-122.72468,"salvage","Dryobates nuttallii"
"499","MVZ:Bird:180657","13938","Arroyo Sausal, 5.25 mi N, 2 mi E Point Reyes Station","Sturnus vulgaris vulgaris","Sturnus","vulgaris","vulgaris",38.1468,-122.72468,"salvage","Sturnus vulgaris"
"500","MVZ:Bird:180658","13951","Arrowhead Marsh, Oakland","Phalacrocorax auritus albociliatus","Phalacrocorax","auritus","albociliatus",37.744604,-122.214168,"salvage","Phalacrocorax auritus"
